signal_date,entry_date,exit_date,ticker,entry_price,exit_price,return,stage1_prob,stage2_prob,exit_reason
2017-09-19,2017-09-19,2017-09-25,028050,11116.650000000001,10300.0,-0.0748516864343125,0.6623046095861186,0.6842105263157895,stoploss
2017-09-20,2017-09-20,2017-09-25,023590,18928.350000000002,17500.0,-0.07684769142582437,0.6270414445672556,0.5073260073260072,stoploss
2017-09-07,2017-09-07,2017-09-26,207940,413702.62450000003,472718.0,0.14093770512205195,0.6648555709585352,0.8192771084337349,trend_exit
2017-09-08,2017-09-08,2017-09-29,068270,90509.561,111593.0,0.2310921550044862,0.6461872559419404,0.5273069679849339,trend_exit
2017-09-26,2017-09-26,2017-10-13,025980,4767.14,4400.0,-0.07839920791082278,0.7027637994058227,0.5273069679849339,stoploss
2017-09-18,2017-09-18,2017-10-18,005380,137205.5,150500.0,0.09524946157406222,0.645603382395191,0.5273069679849339,trend_exit
2017-10-10,2017-10-10,2017-10-24,068760,18013.9805,23621.0,0.3092924409460751,0.6281113627169728,0.6139552044144072,trend_exit
2017-10-10,2017-10-10,2017-10-24,207940,506931.25800000003,554899.0,0.09298182496373109,0.6595654654031893,0.56,trend_exit
2017-10-10,2017-10-10,2017-10-25,041510,29744.550000000003,30400.0,0.0205029156601797,0.6635191290788582,0.5356045081967213,trend_exit
2017-10-16,2017-10-16,2017-10-26,038500,3249.8675000000003,3125.0,-0.039864702176319544,0.6025327398997574,0.5356045081967213,trend_exit
2017-10-18,2017-10-18,2017-10-26,018670,92501.5445,91291.0,-0.01456711893064666,0.6383828665361186,0.5356045081967213,trend_exit
2017-10-24,2017-10-24,2017-10-26,028300,11119.6545,9670.0,-0.13167311088667366,0.6316531900850932,0.5356045081967213,stoploss
2017-10-24,2017-10-24,2017-10-31,077970,10465.675000000001,9850.0,-0.06023978386487261,0.6432666484551206,0.5356045081967213,trend_exit
2017-09-28,2017-09-28,2017-11-01,053800,46219.225000000006,49450.0,0.06829625550839502,0.6347490531541622,0.6187624750499003,trend_exit
2017-10-26,2017-10-26,2017-11-02,014830,55100.527,53227.0,-0.035450976721148275,0.6191727247274151,0.5356045081967213,trend_exit
2017-09-27,2017-09-27,2017-11-06,042700,4161.2325,4825.0,0.15777296750421899,0.6158026213011406,0.5273069679849339,trend_exit
